vehicle_id,ts,hour,day_of_week,speed_kmh,engine_temp_c,battery_v,vibration,failure_event
V004,2024-01-06T08:00:00,8,5,43.14,98.15,13.699,0.593,0
V004,2024-01-06T08:15:00,8,5,22.28,91.24,13.69,0.502,0
V004,2024-01-06T08:30:00,8,5,22.23,91.76,13.744,0.419,0
V004,2024-01-06T08:45:00,8,5,32.15,97.69,13.728,0.51,0
V004,2024-01-06T09:00:00,9,5,17.34,94.04,13.662,0.382,0
V004,2024-01-06T09:15:00,9,5,33.59,97.38,13.699,0.461,0
V004,2024-01-06T09:30:00,9,5,32.63,99.9,13.844,0.489,0
V004,2024-01-06T09:45:00,9,5,38.37,98.19,13.747,0.537,0
V004,2024-01-06T10:00:00,10,5,11.89,89.94,13.745,0.385,0
V004,2024-01-06T10:15:00,10,5,0.0,83.68,13.794,0.178,0
V004,2024-01-06T10:30:00,10,5,16.3,90.66,13.79,0.303,0
V004,2024-01-06T10:45:00,10,5,0.0,82.72,13.809,0.187,0
V004,2024-01-06T11:00:00,11,5,0.0,85.38,13.713,0.12,0
V004,2024-01-06T11:15:00,11,5,16.44,92.61,13.815,0.363,0
V004,2024-01-06T11:30:00,11,5,0.0,81.85,13.767,0.187,0
V004,2024-01-06T11:45:00,11,5,6.24,87.86,13.715,0.257,0
V004,2024-01-06T12:00:00,12,5,2.54,85.37,13.701,0.228,0
V004,2024-01-06T12:15:00,12,5,0.0,83.27,13.74,0.12,0
V004,2024-01-06T12:30:00,12,5,3.69,82.75,13.856,0.231,0
V004,2024-01-06T12:45:00,12,5,11.73,90.53,13.816,0.298,0
V004,2024-01-06T13:00:00,13,5,9.6,88.77,13.749,0.376,0
V004,2024-01-06T13:15:00,13,5,0.0,83.17,13.714,0.166,0
V004,2024-01-06T13:30:00,13,5,0.0,81.5,13.733,0.142,0
V004,2024-01-06T13:45:00,13,5,17.9,93.47,13.828,0.393,0
V004,2024-01-06T14:00:00,14,5,0.0,83.17,13.719,0.128,0
V004,2024-01-06T14:15:00,14,5,3.12,88.44,13.794,0.258,0
V004,2024-01-06T14:30:00,14,5,0.0,82.39,13.773,0.227,0
V004,2024-01-06T14:45:00,14,5,2.9,81.88,13.662,0.201,0
V004,2024-01-06T15:00:00,15,5,0.0,81.61,13.73,0.221,0
V004,2024-01-06T15:15:00,15,5,0.6,85.82,13.713,0.188,0
V004,2024-01-06T15:30:00,15,5,0.0,84.38,13.811,0.232,0
V004,2024-01-06T15:45:00,15,5,5.43,84.65,13.738,0.244,0
V004,2024-01-06T16:00:00,16,5,26.08,95.21,13.749,0.586,0
V004,2024-01-06T16:15:00,16,5,32.77,97.46,13.801,0.517,0
V004,2024-01-06T16:30:00,16,5,26.81,91.74,13.823,0.466,0
V004,2024-01-06T16:45:00,16,5,45.34,101.62,13.697,0.698,0
V004,2024-01-06T17:00:00,17,5,26.14,92.04,13.712,0.538,0
V004,2024-01-06T17:15:00,17,5,32.82,93.37,13.759,0.639,0
V004,2024-01-06T17:30:00,17,5,34.69,96.86,13.792,0.624,0
V004,2024-01-06T17:45:00,17,5,25.07,93.17,13.757,0.454,0
V004,2024-01-06T18:00:00,18,5,17.52,89.38,13.758,0.328,0
V004,2024-01-06T18:15:00,18,5,19.13,89.45,13.802,0.386,0
V004,2024-01-06T18:30:00,18,5,29.83,95.93,13.682,0.556,0
V004,2024-01-06T18:45:00,18,5,26.78,93.4,13.645,0.49,0
V004,2024-01-06T19:00:00,19,5,0.0,84.12,13.731,0.169,0
V004,2024-01-06T19:15:00,19,5,0.0,85.54,13.733,0.233,0
V004,2024-01-06T19:30:00,19,5,5.7,83.63,13.683,0.321,0
V004,2024-01-06T19:45:00,19,5,11.44,87.23,13.725,0.291,0
V004,2024-01-06T20:00:00,20,5,29.93,94.19,13.791,0.41,0
V004,2024-01-06T20:15:00,20,5,3.5,86.03,13.71,0.206,0
V004,2024-01-06T20:30:00,20,5,1.89,84.48,13.706,0.243,0
V004,2024-01-06T20:45:00,20,5,38.13,97.88,13.788,0.67,0
V004,2024-01-06T21:00:00,21,5,5.68,85.5,13.851,0.27,0
V004,2024-01-06T21:15:00,21,5,0.0,82.55,13.691,0.17,0
V004,2024-01-06T21:30:00,21,5,18.5,88.36,13.716,0.332,0
V004,2024-01-06T21:45:00,21,5,5.42,85.27,13.777,0.269,0
V004,2024-01-06T22:00:00,22,5,23.99,94.16,13.786,0.401,0
V004,2024-01-06T22:15:00,22,5,3.96,84.57,13.795,0.216,0
V004,2024-01-06T22:30:00,22,5,0.36,80.83,13.771,0.184,0
V004,2024-01-06T22:45:00,22,5,0.0,81.95,13.776,0.223,0
V004,2024-01-06T23:00:00,23,5,6.75,84.5,13.654,0.287,0
V004,2024-01-06T23:15:00,23,5,3.34,82.61,13.706,0.222,0
V004,2024-01-06T23:30:00,23,5,2.46,85.45,13.696,0.343,0
V004,2024-01-06T23:45:00,23,5,11.74,86.37,13.709,0.337,0
V004,2024-01-07T00:00:00,0,6,34.92,96.61,13.719,0.57,0
V004,2024-01-07T00:15:00,0,6,3.25,84.12,13.735,0.187,0
V004,2024-01-07T00:30:00,0,6,4.5,82.87,13.789,0.308,0
V004,2024-01-07T00:45:00,0,6,0.0,83.26,13.753,0.192,0
V004,2024-01-07T01:00:00,1,6,45.66,101.78,13.761,0.68,0
V004,2024-01-07T01:15:00,1,6,0.0,79.01,13.763,0.238,0
V004,2024-01-07T01:30:00,1,6,0.96,84.61,13.692,0.22,0
V004,2024-01-07T01:45:00,1,6,6.09,83.41,13.819,0.251,0
V004,2024-01-07T02:00:00,2,6,0.0,85.55,13.849,0.19,0
V004,2024-01-07T02:15:00,2,6,0.96,82.07,13.657,0.219,0
V004,2024-01-07T02:30:00,2,6,7.0,85.31,13.803,0.291,0
V004,2024-01-07T02:45:00,2,6,2.2,85.83,13.689,0.163,0
V004,2024-01-07T03:00:00,3,6,0.0,79.43,13.746,0.133,0
V004,2024-01-07T03:15:00,3,6,7.83,86.91,13.764,0.294,0
V004,2024-01-07T03:30:00,3,6,7.15,83.0,13.77,0.298,0
V004,2024-01-07T03:45:00,3,6,12.31,86.43,13.758,0.284,0
V004,2024-01-07T04:00:00,4,6,4.25,85.02,13.648,0.285,0
V004,2024-01-07T04:15:00,4,6,5.85,83.69,13.673,0.203,0
V004,2024-01-07T04:30:00,4,6,3.68,84.11,13.677,0.174,0
V004,2024-01-07T04:45:00,4,6,28.45,92.17,13.749,0.444,0
V004,2024-01-07T05:00:00,5,6,11.77,88.22,13.663,0.299,0
V004,2024-01-07T05:15:00,5,6,0.0,80.2,13.717,0.264,0
V004,2024-01-07T05:30:00,5,6,0.0,82.46,13.779,0.289,0
V004,2024-01-07T05:45:00,5,6,0.0,79.93,13.794,0.123,0
V004,2024-01-07T06:00:00,6,6,1.77,82.53,13.704,0.319,0
V004,2024-01-07T06:15:00,6,6,3.68,85.66,13.677,0.244,0
V004,2024-01-07T06:30:00,6,6,0.0,79.41,13.632,0.224,0
V004,2024-01-07T06:45:00,6,6,5.65,83.66,13.718,0.225,0
V004,2024-01-07T07:00:00,7,6,22.19,91.06,13.671,0.459,0
V004,2024-01-07T07:15:00,7,6,19.68,93.63,13.75,0.36,0
V004,2024-01-07T07:30:00,7,6,19.71,88.95,13.747,0.398,0
V004,2024-01-07T07:45:00,7,6,29.4,93.01,13.7,0.549,0
V004,2024-01-07T08:00:00,8,6,23.13,88.59,13.639,0.53,0
V004,2024-01-07T08:15:00,8,6,32.42,96.99,13.665,0.466,0
V004,2024-01-07T08:30:00,8,6,11.19,86.9,13.773,0.361,0
V004,2024-01-07T08:45:00,8,6,21.9,88.57,13.685,0.41,0
V004,2024-01-07T09:00:00,9,6,39.93,96.6,13.739,0.514,0
V004,2024-01-07T09:15:00,9,6,20.76,91.0,13.575,0.37,0
V004,2024-01-07T09:30:00,9,6,21.54,91.5,13.813,0.452,0
V004,2024-01-07T09:45:00,9,6,37.4,97.19,13.783,0.707,0
V004,2024-01-07T10:00:00,10,6,0.0,83.68,13.718,0.221,0
V004,2024-01-07T10:15:00,10,6,0.0,79.58,13.701,0.164,0
V004,2024-01-07T10:30:00,10,6,0.0,79.43,13.713,0.237,0
V004,2024-01-07T10:45:00,10,6,0.0,82.78,13.766,0.179,0
V004,2024-01-07T11:00:00,11,6,0.0,81.98,13.643,0.169,0
V004,2024-01-07T11:15:00,11,6,2.91,82.35,13.759,0.184,0
V004,2024-01-07T11:30:00,11,6,0.0,80.26,13.742,0.189,0
V004,2024-01-07T11:45:00,11,6,0.0,80.41,13.731,0.284,0
V004,2024-01-07T12:00:00,12,6,9.47,84.77,13.769,0.367,0
V004,2024-01-07T12:15:00,12,6,12.57,86.22,13.724,0.327,0
V004,2024-01-07T12:30:00,12,6,7.96,85.75,13.738,0.268,0
V004,2024-01-07T12:45:00,12,6,0.0,80.99,13.827,0.298,0
V004,2024-01-07T13:00:00,13,6,0.0,81.74,13.766,0.177,0
V004,2024-01-07T13:15:00,13,6,0.0,83.03,13.672,0.222,0
V004,2024-01-07T13:30:00,13,6,1.44,82.88,13.628,0.214,0
V004,2024-01-07T13:45:00,13,6,0.0,84.38,13.652,0.188,0
V004,2024-01-07T14:00:00,14,6,0.0,80.39,13.8,0.321,0
V004,2024-01-07T14:15:00,14,6,0.0,80.93,13.691,0.191,0
V004,2024-01-07T14:30:00,14,6,8.16,85.13,13.722,0.179,0
V004,2024-01-07T14:45:00,14,6,0.0,79.44,13.824,0.249,0
V004,2024-01-07T15:00:00,15,6,0.0,83.1,13.684,0.184,0
V004,2024-01-07T15:15:00,15,6,8.34,84.69,13.697,0.336,0
V004,2024-01-07T15:30:00,15,6,0.0,81.56,13.739,0.213,0
V004,2024-01-07T15:45:00,15,6,2.54,80.78,13.77,0.262,0
V004,2024-01-07T16:00:00,16,6,22.13,92.43,13.705,0.413,0
V004,2024-01-07T16:15:00,16,6,14.19,90.29,13.639,0.36,0
V004,2024-01-07T16:30:00,16,6,31.81,94.33,13.718,0.514,0
V004,2024-01-07T16:45:00,16,6,7.99,86.37,13.767,0.389,0
V004,2024-01-07T17:00:00,17,6,35.96,98.08,13.649,0.571,0
V004,2024-01-07T17:15:00,17,6,36.78,96.01,13.752,0.595,0
V004,2024-01-07T17:30:00,17,6,28.12,93.65,13.671,0.399,0
V004,2024-01-07T17:45:00,17,6,16.53,88.8,13.735,0.361,0
V004,2024-01-07T18:00:00,18,6,24.56,92.52,13.695,0.414,0
V004,2024-01-07T18:15:00,18,6,27.94,93.95,13.726,0.509,0
V004,2024-01-07T18:30:00,18,6,44.33,101.97,13.719,0.725,0
V004,2024-01-07T18:45:00,18,6,24.11,93.33,13.699,0.449,0
V004,2024-01-07T19:00:00,19,6,0.0,81.28,13.726,0.23,0
V004,2024-01-07T19:15:00,19,6,2.0,83.01,13.741,0.174,0
V004,2024-01-07T19:30:00,19,6,3.37,83.79,13.736,0.23,0
V004,2024-01-07T19:45:00,19,6,0.0,86.14,13.764,0.233,0
V004,2024-01-07T20:00:00,20,6,11.03,88.08,13.794,0.391,0
V004,2024-01-07T20:15:00,20,6,0.0,83.35,13.587,0.229,0
V004,2024-01-07T20:30:00,20,6,0.0,85.7,13.689,0.184,0
V004,2024-01-07T20:45:00,20,6,0.0,83.14,13.772,0.181,0
V004,2024-01-07T21:00:00,21,6,0.0,79.5,13.753,0.161,0
V004,2024-01-07T21:15:00,21,6,2.8,84.99,13.722,0.141,0
V004,2024-01-07T21:30:00,21,6,1.97,85.77,13.632,0.235,0
V004,2024-01-07T21:45:00,21,6,0.09,84.58,13.711,0.202,0
V004,2024-01-07T22:00:00,22,6,4.66,87.37,13.673,0.227,0
V004,2024-01-07T22:15:00,22,6,0.0,81.98,13.686,0.182,0
V004,2024-01-07T22:30:00,22,6,0.0,83.4,13.733,0.224,0
V004,2024-01-07T22:45:00,22,6,0.0,84.2,13.614,0.195,0
V004,2024-01-07T23:00:00,23,6,0.0,85.73,13.688,0.288,0
V004,2024-01-07T23:15:00,23,6,1.85,84.04,13.708,0.313,0
V004,2024-01-07T23:30:00,23,6,1.74,85.85,13.677,0.2,0
V004,2024-01-07T23:45:00,23,6,20.08,93.52,13.689,0.388,0
V005,2024-01-01T00:00:00,0,0,0.0,90.33,13.648,0.169,0
V005,2024-01-01T00:15:00,0,0,0.0,89.66,13.638,0.152,0
V005,2024-01-01T00:30:00,0,0,0.0,89.81,13.704,0.047,0
V005,2024-01-01T00:45:00,0,0,4.04,93.17,13.626,0.144,0
V005,2024-01-01T01:00:00,1,0,4.97,93.93,13.553,0.217,0
V005,2024-01-01T01:15:00,1,0,0.0,89.87,13.665,0.226,0
V005,2024-01-01T01:30:00,1,0,4.33,92.66,13.637,0.175,0
V005,2024-01-01T01:45:00,1,0,34.4,104.48,13.61,0.516,0
V005,2024-01-01T02:00:00,2,0,0.0,90.65,13.577,0.191,0
V005,2024-01-01T02:15:00,2,0,9.28,93.33,13.618,0.187,0
V005,2024-01-01T02:30:00,2,0,0.56,90.67,13.653,0.185,0
V005,2024-01-01T02:45:00,2,0,0.0,88.69,13.634,0.157,0
V005,2024-01-01T03:00:00,3,0,0.0,88.36,13.639,0.2,0
V005,2024-01-01T03:15:00,3,0,6.23,95.0,13.626,0.246,0
V005,2024-01-01T03:30:00,3,0,38.43,105.11,13.622,0.464,0
V005,2024-01-01T03:45:00,3,0,4.83,94.3,13.594,0.274,0
V005,2024-01-01T04:00:00,4,0,8.87,94.85,13.667,0.338,0
V005,2024-01-01T04:15:00,4,0,10.31,96.87,13.536,0.259,0
V005,2024-01-01T04:30:00,4,0,20.44,103.27,13.633,0.354,0
V005,2024-01-01T04:45:00,4,0,4.02,91.85,13.612,0.223,0
V005,2024-01-01T05:00:00,5,0,0.0,93.41,13.619,0.245,0
V005,2024-01-01T05:15:00,5,0,4.37,93.37,13.631,0.234,0
V005,2024-01-01T05:30:00,5,0,7.61,94.45,13.628,0.209,0
V005,2024-01-01T05:45:00,5,0,0.0,89.63,13.61,0.227,0
V005,2024-01-01T06:00:00,6,0,0.0,91.15,13.635,0.299,0
V005,2024-01-01T06:15:00,6,0,0.0,92.96,13.703,0.206,0
V005,2024-01-01T06:30:00,6,0,1.13,92.84,13.652,0.214,0
V005,2024-01-01T06:45:00,6,0,0.0,91.08,13.61,0.217,0
V005,2024-01-01T07:00:00,7,0,35.64,107.51,13.691,0.523,0
V005,2024-01-01T07:15:00,7,0,42.69,112.83,13.696,0.657,0
V005,2024-01-01T07:30:00,7,0,36.79,105.66,13.595,0.538,0
V005,2024-01-01T07:45:00,7,0,28.23,102.22,13.526,0.422,0
V005,2024-01-01T08:00:00,8,0,33.96,105.15,13.605,0.549,0
V005,2024-01-01T08:15:00,8,0,39.35,107.6,13.701,0.687,0
V005,2024-01-01T08:30:00,8,0,28.71,105.42,13.703,0.454,0
V005,2024-01-01T08:45:00,8,0,35.58,107.65,13.639,0.589,0
V005,2024-01-01T09:00:00,9,0,14.93,99.53,13.707,0.328,0
V005,2024-01-01T09:15:00,9,0,30.94,103.92,13.634,0.456,0
V005,2024-01-01T09:30:00,9,0,29.38,104.18,13.702,0.464,0
V005,2024-01-01T09:45:00,9,0,37.38,109.38,13.718,0.581,0
V005,2024-01-01T10:00:00,10,0,0.0,94.43,13.569,0.104,0
V005,2024-01-01T10:15:00,10,0,0.0,92.81,13.645,0.1,0
V005,2024-01-01T10:30:00,10,0,9.43,99.9,13.628,0.222,0
V005,2024-01-01T10:45:00,10,0,46.77,109.08,13.618,0.738,0
V005,2024-01-01T11:00:00,11,0,44.39,111.23,13.556,0.603,0
V005,2024-01-01T11:15:00,11,0,0.0,94.33,13.645,0.175,0
V005,2024-01-01T11:30:00,11,0,16.9,99.84,13.672,0.353,0
V005,2024-01-01T11:45:00,11,0,5.88,96.96,13.682,0.22,0
V005,2024-01-01T12:00:00,12,0,5.44,97.32,13.551,0.331,0
V005,2024-01-01T12:15:00,12,0,0.0,92.84,13.568,0.108,0
V005,2024-01-01T12:30:00,12,0,0.0,92.67,13.645,0.186,0
V005,2024-01-01T12:45:00,12,0,5.64,95.15,13.632,0.326,0
V005,2024-01-01T13:00:00,13,0,0.0,94.5,13.633,0.133,0
V005,2024-01-01T13:15:00,13,0,2.17,93.1,13.681,0.217,0
V005,2024-01-01T13:30:00,13,0,0.0,90.47,13.586,0.16,0
V005,2024-01-01T13:45:00,13,0,0.0,92.37,13.659,0.205,0
V005,2024-01-01T14:00:00,14,0,35.97,108.1,13.664,0.642,0
V005,2024-01-01T14:15:00,14,0,0.0,92.91,13.711,0.141,0
V005,2024-01-01T14:30:00,14,0,2.87,96.03,13.715,0.228,0
V005,2024-01-01T14:45:00,14,0,10.75,99.8,13.672,0.2,0
V005,2024-01-01T15:00:00,15,0,0.0,94.2,13.629,0.137,0
V005,2024-01-01T15:15:00,15,0,0.76,95.59,13.644,0.272,0
V005,2024-01-01T15:30:00,15,0,9.27,98.33,13.536,0.327,0
V005,2024-01-01T15:45:00,15,0,0.0,93.03,13.676,0.212,0
V005,2024-01-01T16:00:00,16,0,21.6,99.55,13.667,0.437,0
V005,2024-01-01T16:15:00,16,0,18.08,99.05,13.637,0.393,0
V005,2024-01-01T16:30:00,16,0,36.75,106.77,13.642,0.579,0
V005,2024-01-01T16:45:00,16,0,23.83,104.97,13.71,0.48,0
V005,2024-01-01T17:00:00,17,0,26.59,107.54,13.619,0.503,0
V005,2024-01-01T17:15:00,17,0,32.48,106.23,13.574,0.39,0
V005,2024-01-01T17:30:00,17,0,32.58,106.93,13.672,0.582,0
V005,2024-01-01T17:45:00,17,0,35.65,104.36,13.64,0.604,0
V005,2024-01-01T18:00:00,18,0,7.1,98.51,13.65,0.339,0
V005,2024-01-01T18:15:00,18,0,21.67,101.44,13.659,0.457,0
V005,2024-01-01T18:30:00,18,0,34.73,108.2,13.542,0.62,0
V005,2024-01-01T18:45:00,18,0,34.72,107.86,13.63,0.572,0
V005,2024-01-01T19:00:00,19,0,0.0,92.56,13.608,0.183,0
V005,2024-01-01T19:15:00,19,0,5.11,95.68,13.656,0.301,0
V005,2024-01-01T19:30:00,19,0,7.12,93.43,13.622,0.221,0
V005,2024-01-01T19:45:00,19,0,4.78,94.84,13.702,0.339,0
V005,2024-01-01T20:00:00,20,0,25.25,102.19,13.596,0.455,0
V005,2024-01-01T20:15:00,20,0,5.15,95.1,13.642,0.193,0
V005,2024-01-01T20:30:00,20,0,0.0,92.71,13.706,0.231,0
V005,2024-01-01T20:45:00,20,0,2.21,94.77,13.649,0.207,0
V005,2024-01-01T21:00:00,21,0,0.0,92.48,13.676,0.175,0
V005,2024-01-01T21:15:00,21,0,0.0,93.12,13.653,0.195,0
V005,2024-01-01T21:30:00,21,0,0.0,92.25,13.649,0.179,0
V005,2024-01-01T21:45:00,21,0,6.45,92.24,13.589,0.287,0
V005,2024-01-01T22:00:00,22,0,0.0,89.43,13.668,0.305,0
V005,2024-01-01T22:15:00,22,0,0.0,93.58,13.642,0.21,0
V005,2024-01-01T22:30:00,22,0,0.0,92.31,13.572,0.227,0
V005,2024-01-01T22:45:00,22,0,28.15,106.58,13.663,0.467,0
V005,2024-01-01T23:00:00,23,0,7.16,97.51,13.685,0.355,0
V005,2024-01-01T23:15:00,23,0,0.0,89.98,13.626,0.232,0
V005,2024-01-01T23:30:00,23,0,0.0,92.94,13.647,0.263,0
V005,2024-01-01T23:45:00,23,0,5.19,95.54,13.696,0.142,0
V005,2024-01-02T00:00:00,0,1,0.0,91.55,13.709,0.226,0
V005,2024-01-02T00:15:00,0,1,0.0,93.49,13.607,0.261,0
V005,2024-01-02T00:30:00,0,1,7.46,93.63,13.545,0.293,0
V005,2024-01-02T00:45:00,0,1,38.09,110.49,13.599,0.532,0
V005,2024-01-02T01:00:00,1,1,0.0,92.49,13.565,0.209,0
V005,2024-01-02T01:15:00,1,1,0.0,92.11,13.638,0.219,0
V005,2024-01-02T01:30:00,1,1,22.86,98.9,13.639,0.45,0
V005,2024-01-02T01:45:00,1,1,0.0,92.94,13.611,0.179,0
V005,2024-01-02T02:00:00,2,1,0.0,92.75,13.69,0.234,0
V005,2024-01-02T02:15:00,2,1,25.17,99.98,13.638,0.478,0
V005,2024-01-02T02:30:00,2,1,0.0,89.88,13.638,0.172,0
V005,2024-01-02T02:45:00,2,1,33.36,106.97,13.52,0.557,0
V005,2024-01-02T03:00:00,3,1,0.0,90.24,13.594,0.213,0
V005,2024-01-02T03:15:00,3,1,0.0,90.75,13.586,0.19,0
V005,2024-01-02T03:30:00,3,1,15.05,99.58,13.64,0.292,0
V005,2024-01-02T03:45:00,3,1,28.5,103.09,13.545,0.566,0
V005,2024-01-02T04:00:00,4,1,0.45,94.44,13.765,0.209,0
V005,2024-01-02T04:15:00,4,1,0.0,93.2,13.673,0.157,0
V005,2024-01-02T04:30:00,4,1,0.0,91.63,13.694,0.246,0
V005,2024-01-02T04:45:00,4,1,22.21,100.31,13.673,0.414,0
V005,2024-01-02T05:00:00,5,1,7.61,95.52,13.579,0.297,0
V005,2024-01-02T05:15:00,5,1,13.31,99.32,13.625,0.374,0
V005,2024-01-02T05:30:00,5,1,0.0,89.18,13.646,0.263,0
V005,2024-01-02T05:45:00,5,1,0.0,93.81,13.495,0.172,0
V005,2024-01-02T06:00:00,6,1,3.03,94.21,13.641,0.251,0
V005,2024-01-02T06:15:00,6,1,0.0,90.91,13.665,0.226,0
V005,2024-01-02T06:30:00,6,1,0.0,90.43,13.681,0.165,0
V005,2024-01-02T06:45:00,6,1,0.0,92.27,13.558,0.262,0
V005,2024-01-02T07:00:00,7,1,30.83,102.57,13.691,0.548,0
V005,2024-01-02T07:15:00,7,1,24.36,102.48,13.492,0.495,0
V005,2024-01-02T07:30:00,7,1,24.83,102.72,13.628,0.482,0
V005,2024-01-02T07:45:00,7,1,36.52,105.18,13.561,0.551,0
V005,2024-01-02T08:00:00,8,1,16.15,98.87,13.678,0.385,0
V005,2024-01-02T08:15:00,8,1,20.92,101.19,13.643,0.515,0
V005,2024-01-02T08:30:00,8,1,27.08,101.27,13.68,0.55,0
V005,2024-01-02T08:45:00,8,1,22.83,100.96,13.685,0.489,0
V005,2024-01-02T09:00:00,9,1,22.95,100.68,13.628,0.494,0
V005,2024-01-02T09:15:00,9,1,18.26,99.19,13.686,0.398,0
V005,2024-01-02T09:30:00,9,1,30.45,101.49,13.612,0.556,0
V005,2024-01-02T09:45:00,9,1,24.15,103.19,13.655,0.432,0
V005,2024-01-02T10:00:00,10,1,20.0,97.49,13.618,0.404,0
V005,2024-01-02T10:15:00,10,1,3.19,91.66,13.677,0.264,0
V005,2024-01-02T10:30:00,10,1,0.0,91.17,13.543,0.218,0
V005,2024-01-02T10:45:00,10,1,41.02,107.05,13.648,0.598,0
V005,2024-01-02T11:00:00,11,1,0.0,90.06,13.627,0.177,0
V005,2024-01-02T11:15:00,11,1,33.25,105.15,13.6,0.495,0
V005,2024-01-02T11:30:00,11,1,22.8,100.88,13.597,0.484,0
V005,2024-01-02T11:45:00,11,1,2.14,88.37,13.559,0.194,0
V005,2024-01-02T12:00:00,12,1,0.0,91.82,13.698,0.201,0
V005,2024-01-02T12:15:00,12,1,15.24,94.67,13.658,0.436,0
V005,2024-01-02T12:30:00,12,1,0.0,88.45,13.619,0.247,0
V005,2024-01-02T12:45:00,12,1,0.0,89.98,13.623,0.159,0
V005,2024-01-02T13:00:00,13,1,11.36,95.71,13.658,0.312,0
V005,2024-01-02T13:15:00,13,1,38.11,105.61,13.591,0.588,0
V005,2024-01-02T13:30:00,13,1,8.74,94.68,13.648,0.257,0
V005,2024-01-02T13:45:00,13,1,0.04,90.08,13.574,0.243,0
V005,2024-01-02T14:00:00,14,1,0.0,91.92,13.618,0.241,0
V005,2024-01-02T14:15:00,14,1,7.42,96.01,13.655,0.272,0
V005,2024-01-02T14:30:00,14,1,0.0,86.88,13.603,0.168,0
V005,2024-01-02T14:45:00,14,1,1.48,92.52,13.583,0.31,0
V005,2024-01-02T15:00:00,15,1,31.77,101.85,13.532,0.559,0
V005,2024-01-02T15:15:00,15,1,2.21,92.23,13.578,0.253,0
V005,2024-01-02T15:30:00,15,1,9.21,95.27,13.606,0.311,0
V005,2024-01-02T15:45:00,15,1,7.56,94.73,13.66,0.302,0
V005,2024-01-02T16:00:00,16,1,34.34,103.79,13.596,0.601,0
V005,2024-01-02T16:15:00,16,1,31.53,103.07,13.642,0.47,0
V005,2024-01-02T16:30:00,16,1,28.35,100.94,13.646,0.522,0
V005,2024-01-02T16:45:00,16,1,19.72,99.24,13.55,0.388,0
V005,2024-01-02T17:00:00,17,1,30.89,102.29,13.605,0.538,0
V005,2024-01-02T17:15:00,17,1,29.93,99.95,13.628,0.468,0
V005,2024-01-02T17:30:00,17,1,15.97,95.21,13.614,0.415,0
V005,2024-01-02T17:45:00,17,1,25.88,100.53,13.572,0.387,0
V005,2024-01-02T18:00:00,18,1,18.79,97.21,13.658,0.428,0
V005,2024-01-02T18:15:00,18,1,43.65,108.26,13.547,0.694,0
V005,2024-01-02T18:30:00,18,1,22.51,98.92,13.621,0.423,0
V005,2024-01-02T18:45:00,18,1,44.33,106.13,13.596,0.762,0
V005,2024-01-02T19:00:00,19,1,0.0,87.53,13.581,0.238,0
V005,2024-01-02T19:15:00,19,1,9.32,95.27,13.592,0.316,0
V005,2024-01-02T19:30:00,19,1,0.0,90.98,13.674,0.216,0
V005,2024-01-02T19:45:00,19,1,0.0,87.81,13.64,0.337,0
V005,2024-01-02T20:00:00,20,1,0.0,91.21,13.517,0.201,0
V005,2024-01-02T20:15:00,20,1,0.0,91.71,13.558,0.272,0
V005,2024-01-02T20:30:00,20,1,0.0,87.91,13.603,0.254,0
V005,2024-01-02T20:45:00,20,1,10.58,95.04,13.508,0.331,0
V005,2024-01-02T21:00:00,21,1,6.94,93.54,13.578,0.393,0
V005,2024-01-02T21:15:00,21,1,0.0,90.89,13.603,0.199,0
V005,2024-01-02T21:30:00,21,1,0.0,91.12,13.567,0.135,0
V005,2024-01-02T21:45:00,21,1,5.34,95.22,13.561,0.28,0
V005,2024-01-02T22:00:00,22,1,34.58,104.82,13.501,0.557,0
V005,2024-01-02T22:15:00,22,1,0.36,89.36,13.567,0.264,0
V005,2024-01-02T22:30:00,22,1,0.0,91.27,13.555,0.241,0
V005,2024-01-02T22:45:00,22,1,20.87,98.49,13.535,0.45,0
V005,2024-01-02T23:00:00,23,1,2.84,90.49,13.534,0.304,0
V005,2024-01-02T23:15:00,23,1,5.81,93.82,13.553,0.253,0
V005,2024-01-02T23:30:00,23,1,0.37,91.39,13.551,0.29,0
V005,2024-01-02T23:45:00,23,1,0.0,89.87,13.711,0.243,0
V005,2024-01-03T00:00:00,0,2,41.93,109.43,13.591,0.664,0
V005,2024-01-03T00:15:00,0,2,13.92,95.19,13.646,0.352,0
V005,2024-01-03T00:30:00,0,2,0.0,94.09,13.542,0.236,0
V005,2024-01-03T00:45:00,0,2,0.0,91.48,13.515,0.238,0
V005,2024-01-03T01:00:00,1,2,0.0,92.35,13.61,0.181,0
V005,2024-01-03T01:15:00,1,2,9.2,94.02,13.611,0.27,0
V005,2024-01-03T01:30:00,1,2,3.43,93.39,13.561,0.212,0
V005,2024-01-03T01:45:00,1,2,0.0,93.34,13.557,0.292,0
V005,2024-01-03T02:00:00,2,2,1.21,92.63,13.586,0.189,0
V005,2024-01-03T02:15:00,2,2,4.83,92.73,13.569,0.148,0
V005,2024-01-03T02:30:00,2,2,0.0,91.01,13.571,0.294,0
V005,2024-01-03T02:45:00,2,2,0.0,95.07,13.595,0.34,0
V005,2024-01-03T03:00:00,3,2,0.0,92.54,13.532,0.247,0
V005,2024-01-03T03:15:00,3,2,0.0,89.23,13.61,0.313,0
V005,2024-01-03T03:30:00,3,2,16.59,99.92,13.591,0.474,0
