order_id,city,ts,origin_lat,origin_lon,dest_lat,dest_lon,distance_km,demand_index,supply_index,eta_promised_min,eta_actual_min,base_price,paid_price,hour,day_of_week
O001414,Berlin,2024-02-16T05:57:00,52.52878396838836,13.336421699550433,52.52488012241017,13.346941628084313,0.8336119649977969,1.0342078985274294,1.0267357676475246,4.16,4.17,4.21,4.62,5,4
O001415,Munich,2024-03-23T05:46:00,48.10096725388469,11.510834571660393,48.11089929389489,11.542446230606359,2.5940356190284692,1.0717482776216607,0.6411112829822196,17.38,16.79,6.95,11.85,5,5
O001416,Munich,2024-04-14T22:47:00,48.155187994211865,11.590668929874766,48.13804648994157,11.578192192963945,2.1189379154349157,1.0035505092346573,0.8702956740990693,4.18,4.62,5.77,7.84,22,6
O001417,Berlin,2024-02-20T09:58:00,52.47316433946572,13.519741733093134,52.45490087924085,13.528579774001429,2.1172300375601525,1.3759456121348468,0.8617350588111233,7.37,8.65,5.97,10.91,9,1
O001418,Munich,2024-02-10T13:25:00,48.14955390128542,11.57719142848558,48.12371146025342,11.596803560767723,3.2210752789080175,0.8332505518561768,0.9350041111477347,8.62,8.04,7.27,6.27,13,5
O001419,Berlin,2024-02-24T13:54:00,52.52093185591264,13.406016070879497,52.549609332729915,13.433712692469815,3.6983348921040045,0.9292097224652464,0.8691316257889793,8.5,9.79,7.93,7.73,13,5
O001420,Munich,2024-03-29T05:51:00,48.14900906912144,11.585149867038721,48.14992679537933,11.552068622410852,2.4563555484731943,1.3078713045201387,1.0874035244146838,7.38,8.51,6.37,7.09,5,4
O001421,Munich,2024-01-08T00:30:00,48.143099334206816,11.581673962391031,48.15470315578317,11.558032518411078,2.177411392258294,1.0941142918800595,1.367588405998455,4.7,5.0,5.86,5.37,0,0
O001422,Berlin,2024-02-14T12:00:00,52.52179035166205,13.311655334526572,52.49649365728026,13.273316461704528,3.8268112736471998,0.8568911160482945,1.1074924173450404,13.94,13.28,8.26,7.1,12,2
O001423,Berlin,2024-03-21T21:43:00,52.54713328526544,13.340942123626634,52.534518861387156,13.315657940119484,2.211629142794679,1.155217474572513,1.2166784287166705,3.82,4.36,5.87,6.49,21,3
O001424,Berlin,2024-01-28T06:23:00,52.5206589871898,13.342413895880204,52.49861191393609,13.33485591359684,2.5043147349822825,1.0855537888701223,0.9442642194320886,13.63,12.53,6.63,6.65,6,6
O001425,Berlin,2024-01-30T02:42:00,52.46753984245742,13.365372850111578,52.4664815274453,13.380667021677771,1.042719026196008,1.5748165396019829,1.3888035300000883,3.2,3.0,4.4,5.71,2,1
O001426,Munich,2024-03-16T12:05:00,48.10755850924055,11.48047073296521,48.10039860506878,11.488558497875012,0.9972483930972983,0.7867273849230362,0.9866082219369509,3.06,3.0,4.35,3.73,12,5
O001427,Berlin,2024-04-24T10:14:00,52.50139008403119,13.453096823321943,52.503625220351395,13.41458325004635,2.6187012844301276,0.9480644072984942,0.9046048280091882,7.31,6.77,6.48,5.69,10,2
O001428,Berlin,2024-01-08T21:36:00,52.49922460063402,13.483829493956444,52.49206336943587,13.448922560615724,2.4936809738479067,0.9793743875297248,0.8961948562163703,9.87,9.65,6.48,6.44,21,0
O001429,Berlin,2024-02-21T05:18:00,52.50599363473626,13.37407765140162,52.51314272783072,13.412305418387865,2.706496170892387,1.131361165701896,0.847568307394756,17.28,17.48,7.12,8.51,5,2
O001430,Berlin,2024-04-08T22:29:00,52.45040607838888,13.388392753935808,52.42675019446447,13.35033617020779,3.6842764310463356,0.6485153259194489,1.0622078130736157,15.59,15.2,8.18,5.47,22,0
O001431,Munich,2024-02-22T10:37:00,48.16659300312207,11.549793657380496,48.164660389350416,11.54958656773981,0.21544499503093356,0.942101983913276,0.9985657578037347,3.07,3.0,3.41,3.44,10,3
O001432,Berlin,2024-03-24T13:31:00,52.494843660368346,13.418037870197656,52.4920448726432,13.449205587248551,2.1329204774222834,1.060200246783695,1.114753552228917,5.51,6.19,5.87,4.61,13,6
O001433,Munich,2024-02-07T19:42:00,48.141760524730245,11.509686070707014,48.14305301168186,11.521589960673325,0.8948647453995374,1.0541842685414882,0.9386011908233196,3.0,3.0,4.22,4.36,19,2
O001434,Munich,2024-04-28T14:53:00,48.136533926361075,11.603174796738763,48.16215036374828,11.565129301483378,4.0100075434859095,1.0359046603074924,1.3697877237123717,7.3,7.26,8.17,5.79,14,6
O001435,Berlin,2024-01-09T16:11:00,52.45211617948628,13.421595268555834,52.45682304483744,13.415720788932756,0.6575558018246451,0.9174898364160378,0.8489196139298435,3.0,3.0,3.94,4.06,16,1
O001436,Berlin,2024-02-11T02:31:00,52.54699916787059,13.464781771934666,52.52917733272044,13.493765174299003,2.7873984933741007,1.5054020836657211,0.9282347258112901,9.34,10.93,6.89,11.64,2,6
O001437,Berlin,2024-02-07T23:31:00,52.56948978724714,13.497375682862074,52.55704024894889,13.500661356525963,1.4020276292000957,0.850921333592454,1.2284109184704493,3.0,3.01,4.83,3.94,23,2
O001438,Berlin,2024-03-22T10:09:00,52.53069212823548,13.357471524224023,52.52017970048278,13.392035191123112,2.6142013080389432,0.8908689211274831,1.1557365491451579,4.24,4.76,6.37,4.88,10,4
O001439,Berlin,2024-04-13T02:01:00,52.556626165924406,13.517959260321831,52.5607410967658,13.539933401791707,1.5543422831691915,1.008646337928978,0.9779233638707929,3.41,3.92,5.06,4.11,2,5
O001440,Berlin,2024-04-05T12:35:00,52.478923567880315,13.314213022578992,52.48071535333052,13.296078568175563,1.2441623777671453,1.0432610822496633,1.0233131313630672,3.0,3.0,4.64,5.08,12,4
O001441,Munich,2024-01-21T17:09:00,48.10823817390784,11.529790780596437,48.10427817490357,11.510641124426435,1.4884937296620597,1.5801582348056602,0.7290298537296369,9.65,11.15,5.34,12.07,17,6
O001442,Munich,2024-03-30T17:17:00,48.117286052498876,11.564532107521707,48.1190695493074,11.603129615184642,2.872076507262832,1.6251359864246924,0.8486206116656829,16.07,15.51,7.22,12.71,17,5
O001443,Munich,2024-01-08T11:12:00,48.13164745316379,11.51040018209759,48.10804122618825,11.480837171011167,3.421380673692601,1.0587494703347997,0.9724428277615439,12.16,11.84,7.7,9.89,11,0
O001444,Berlin,2024-04-11T02:18:00,52.462293053947924,13.456148802467142,52.45406277743154,13.423000833980375,2.425254405704506,0.7722434126047574,0.8692205811536071,8.51,8.24,6.32,4.67,2,3
O001445,Munich,2024-03-31T12:06:00,48.126209389718,11.60723580997357,48.153219490163785,11.588768101251258,3.3012380747786363,0.7284602546264896,1.1587278588660206,6.95,7.62,7.34,5.3,12,6
O001446,Berlin,2024-04-08T18:05:00,52.47012433311877,13.320232204809853,52.47464723533537,13.35848005435511,2.6390325975319655,1.6741925520258585,0.31961061120989087,31.95,33.08,7.82,17.99,18,0
O001447,Berlin,2024-04-15T06:20:00,52.522692620394686,13.328165447829438,52.5524819523653,13.349993043368212,3.626502823716093,0.8980866994260337,1.01318622171578,18.85,20.98,8.4,8.33,6,0
O001448,Berlin,2024-03-24T11:47:00,52.46035819281834,13.462408159218874,52.44675030271872,13.472317162548261,1.6554203750271752,1.197919865918094,0.8881548404089579,5.69,5.33,5.25,5.57,11,6
O001449,Berlin,2024-02-09T06:16:00,52.503049962062725,13.49579122675537,52.50110237779874,13.523768270321803,1.9060522976371084,1.0291517278655316,1.1474141341235344,5.14,4.91,5.53,4.63,6,4
O001450,Berlin,2024-04-15T05:52:00,52.54111882822941,13.319693453954875,52.54067868177924,13.351776533773597,2.1702726606332963,0.9823479539729918,0.9592480973011159,8.01,8.94,6.05,5.91,5,0
O001451,Berlin,2024-01-28T15:23:00,52.53862852463619,13.51146573826903,52.5156213258991,13.528231155580874,2.798420758574714,0.9564769154564665,0.9107091043489903,6.84,7.35,6.73,6.87,15,6
O001452,Munich,2024-02-08T09:07:00,48.197218296818704,11.563870011446934,48.181721120744186,11.550082413840665,2.0035187730919652,1.638521240995463,0.5607320201579576,19.43,22.71,6.54,13.82,9,3
O001453,Munich,2024-04-07T12:39:00,48.11124979578139,11.581391953222957,48.10438931716796,11.54726222440246,2.646407509192577,1.124572296992299,0.7047539039381203,10.12,11.75,6.76,9.73,12,6
O001454,Munich,2024-01-24T11:39:00,48.12892716937245,11.48868348254939,48.15041185370595,11.473779293594983,2.6325524686654527,1.1774617924919493,1.0069482467078048,16.17,14.82,6.9,6.93,11,2
O001455,Munich,2024-04-02T18:19:00,48.16689530774573,11.541318043018675,48.17129088196159,11.560967155432774,1.536959566039715,1.7494118289107028,0.7725670178251767,7.74,7.66,5.23,11.53,18,1
O001456,Berlin,2024-02-29T04:46:00,52.46835949440138,13.403273885364971,52.479814563717845,13.427216589978384,2.0620924746439644,0.9399363714869055,0.7643126574138649,7.89,8.08,5.88,6.66,4,3
O001457,Berlin,2024-02-29T22:44:00,52.51298683393062,13.34595602753355,52.4870107716431,13.346190742500209,2.8884500378321487,1.2741583667611556,1.2037249020067622,7.16,7.52,6.84,7.68,22,3
O001458,Berlin,2024-01-07T09:57:00,52.52166552330232,13.508394532875377,52.5032391479232,13.540856300538218,3.003963116040753,1.1780321021460185,0.5992424369072727,23.89,22.59,7.73,16.04,9,6
O001459,Munich,2024-03-11T13:16:00,48.183074655472055,11.549904120731375,48.195187056739314,11.55525851690575,1.4041086947651253,1.064690472852078,0.9098586881645482,6.61,7.03,5.04,6.64,13,0
O001460,Munich,2024-01-09T11:29:00,48.155572286912495,11.564927115253342,48.13671555804255,11.580551763900825,2.39588989894699,1.191481969046438,0.755120045355794,11.21,12.09,6.48,8.07,11,1
O001461,Berlin,2024-01-21T20:40:00,52.471361913666584,13.470346025911633,52.46066295646661,13.49472168871482,2.0352104846623673,0.9762931531942272,1.3951410202460148,4.14,4.14,5.65,4.5,20,6
O001462,Berlin,2024-03-16T23:06:00,52.55607910600869,13.317136628430935,52.52943240210387,13.2958008114356,3.2956080431420745,0.8439913683700095,0.8790649636736162,5.01,5.42,7.23,7.57,23,5
O001463,Berlin,2024-04-06T20:32:00,52.54394849723015,13.380698220846204,52.53028375879322,13.377039640302414,1.5394660883135043,0.8374830971489466,1.2375183636036025,3.0,3.37,5.02,3.39,20,5
O001464,Berlin,2024-01-23T03:55:00,52.46572506509745,13.491546185076126,52.43711384015908,13.476809602382993,3.3344762164885235,1.0401851413130492,1.1023210180738041,10.9,12.03,7.6,7.41,3,1
O001465,Berlin,2024-04-06T17:07:00,52.52297715308598,13.44125257228223,52.53289292854533,13.431003012649317,1.3024764034917506,1.3965263984981804,0.6075002330161355,9.52,8.75,5.0,9.35,17,5
O001466,Berlin,2024-03-21T12:27:00,52.4675764912094,13.490895968512232,52.4546254699028,13.513536651707286,2.103995010798623,0.7481408896239923,1.0802116615387265,4.9,5.2,5.78,4.38,12,3
O001467,Munich,2024-04-08T01:48:00,48.19762716004371,11.513577818128061,48.21936765676154,11.523323745032522,2.5230050693284607,0.755917157837783,0.8134881223106589,3.66,4.22,6.24,6.16,1,0
O001468,Munich,2024-01-02T17:12:00,48.1327345541399,11.595808672012142,48.14887359415049,11.578339535480419,2.213753340178449,1.2984937312948461,0.9668201143820138,8.0,7.65,6.04,8.23,17,1
O001469,Berlin,2024-02-15T19:02:00,52.478021423031194,13.47776251242129,52.47123908780226,13.504458289780812,1.9590879834446797,0.8662443522437755,0.8971581111273947,4.2,4.19,5.56,4.64,19,3
O001470,Berlin,2024-04-21T06:30:00,52.5109384017629,13.48466667364638,52.53288416555671,13.486447506008702,2.4432302677530724,0.6585548010858895,1.2264574749677877,6.55,6.2,6.24,4.59,6,6
O001471,Munich,2024-01-04T06:35:00,48.12736662541018,11.517008316481737,48.1175205216172,11.544469074933557,2.3137575913692925,0.9166416697723316,1.0549027974986567,5.41,5.97,6.08,4.85,6,3
O001472,Munich,2024-04-07T16:04:00,48.125613109096214,11.538871450130715,48.145688853413915,11.560552045219506,2.7516788267522894,1.5758614585417952,0.8078618397486931,19.15,19.45,7.27,15.33,16,6
O001473,Munich,2024-03-27T01:44:00,48.129329465320886,11.571679793403545,48.10173719266558,11.580446297107834,3.1363841889293935,0.9075001693600061,0.7517401454518087,12.68,11.99,7.36,8.05,1,2
O001474,Berlin,2024-03-24T21:54:00,52.56389585835,13.379040921468203,52.5341121127433,13.401575418104972,3.6454968179770484,1.003571060296435,1.4950627601872204,4.86,5.27,7.64,5.49,21,6
O001475,Berlin,2024-02-12T22:43:00,52.52308794031054,13.348063494824283,52.532158043658164,13.369300170604031,1.7553018077065201,0.9513037860734199,0.8873867600409796,3.82,4.45,5.33,6.1,22,0
O001476,Munich,2024-03-09T05:29:00,48.12817525783417,11.54179587275125,48.10195393231337,11.571663177359618,3.6629943371190405,0.8228528798732491,0.947436631494777,7.6,8.1,7.8,6.21,5,5
O001477,Munich,2024-01-31T06:38:00,48.18566938033266,11.544453322559637,48.205259342070725,11.538301761061742,2.2255140089432506,1.132535671537233,1.0758247266138474,7.99,8.17,6.08,5.06,6,2
O001478,Berlin,2024-03-07T19:33:00,52.49994251931204,13.473805887561303,52.49626521224507,13.468359897268977,0.5505531104268296,1.2182055818382955,1.0500295432070712,3.0,3.0,3.81,4.0,19,3
O001479,Berlin,2024-01-06T13:38:00,52.477697407763195,13.5024733835679,52.48219216281387,13.53607464572758,2.3297867176987883,0.889902347946474,1.133815050899273,4.59,4.79,6.04,4.19,13,5
O001480,Munich,2024-03-26T02:40:00,48.162307103340254,11.5831458883464,48.15325335026723,11.61869770394721,2.822724996970879,0.6601140960784964,0.6385475380868532,7.84,8.22,6.8,6.38,2,1
O001481,Berlin,2024-04-23T18:42:00,52.510161145650976,13.437284606798782,52.49265828081483,13.460799703321339,2.514231994283588,1.5579464249264015,0.7354510894553316,12.96,12.31,6.63,14.64,18,1
O001482,Munich,2024-01-01T21:22:00,48.153602496097704,11.552091415142224,48.12612361157369,11.517644771829435,3.983634150975947,0.9646649814583514,1.1593871851317192,7.44,7.43,8.15,6.43,21,0
O001483,Berlin,2024-03-21T11:04:00,52.45637795106076,13.342152738654077,52.442442184187236,13.324737623282413,1.94784604499785,0.9780690301765081,1.1353675308222013,4.71,5.31,5.6,5.04,11,3
O001484,Munich,2024-03-15T17:43:00,48.19687534424428,11.571067069138943,48.20742423622925,11.581068909053462,1.3875696495237246,1.4287261667976394,0.5682413867150791,11.01,12.48,5.29,11.13,17,4
O001485,Munich,2024-01-17T06:38:00,48.11185280288201,11.516193463396293,48.13533037848421,11.514810267095424,2.6126053747317073,0.5826302941368124,0.820301902645431,4.27,4.95,6.38,4.6,6,2
O001486,Berlin,2024-01-11T13:01:00,52.52276143665816,13.344128486618313,52.5133950672533,13.37174785492558,2.1394370522122528,0.9894891676159613,1.230665552679378,5.23,5.04,5.82,5.07,13,3
O001487,Munich,2024-04-25T07:21:00,48.108449010424486,11.489590414834298,48.114179263341654,11.507409676256028,1.4684055135115546,1.5816180596524276,0.7295639103760826,8.41,9.12,5.22,10.98,7,3
O001488,Berlin,2024-01-23T05:25:00,52.508317814147695,13.39379032669695,52.52107047006489,13.405443599593937,1.6225405963084503,0.8679105263984833,0.8441087597495536,4.76,4.7,5.18,5.5,5,1
O001489,Berlin,2024-04-02T09:57:00,52.55932885082878,13.513180412311273,52.55913542136404,13.496396451951798,1.1347986935005097,1.1919065384220866,0.8732293051931366,4.59,5.21,4.62,7.87,9,1
O001490,Munich,2024-01-25T17:07:00,48.14960348094063,11.514450379918756,48.15452403779354,11.508045086996471,0.7246738281237537,1.765725052488365,0.6296816334996795,5.22,5.03,4.12,8.67,17,3
O001491,Munich,2024-01-05T02:44:00,48.10226215571271,11.562594490506653,48.11884420342065,11.585626195550232,2.5147077350333036,0.8927307946086956,0.8392938077145815,3.95,3.99,6.22,6.54,2,4
O001492,Berlin,2024-01-06T11:06:00,52.532029699998965,13.322309792172257,52.510006836244926,13.29348660742419,3.1304676331581223,1.286006077784274,1.040209532856339,8.14,8.71,7.19,8.24,11,5
O001493,Munich,2024-03-14T03:05:00,48.11616403356708,11.481823539243809,48.12193582037043,11.517214048422545,2.704368615650356,1.3803531417403088,1.1336496247882706,7.5,7.29,6.61,8.83,3,3
O001494,Berlin,2024-02-14T22:27:00,52.476847087900396,13.399478050229897,52.499950960955395,13.387094618296723,2.70239993150598,1.0097433358787615,1.228379307393602,4.98,4.88,6.49,4.39,22,2
O001495,Berlin,2024-02-07T20:55:00,52.509380688138386,13.51246141427197,52.537619786121255,13.540557181270271,3.670557341483921,1.0221761005785674,1.3127922673719408,7.31,8.24,7.82,6.98,20,2
O001496,Berlin,2024-01-15T10:32:00,52.510079996826725,13.49913127292207,52.51797468339547,13.490983215636815,1.036645610735801,0.7689007915742472,0.48597049028392947,3.88,3.79,4.43,6.38,10,0
O001497,Munich,2024-03-23T03:38:00,48.19491276809164,11.612881427468727,48.22153399329044,11.638100782754291,3.5007137377460578,0.9992502932396297,1.0645341261484023,6.17,6.51,7.53,8.26,3,5
O001498,Munich,2024-01-15T06:59:00,48.10932114707749,11.526785737932565,48.10037834656113,11.490913941381283,2.843139816430508,1.0894772592946855,0.9187286297259153,8.44,8.25,6.82,8.6,6,0
O001499,Berlin,2024-02-28T10:04:00,52.47499213855211,13.458470446922927,52.493659210916555,13.429558566770783,2.853305733222948,0.9280614668598353,0.8634919907692908,9.95,10.11,6.93,6.47,10,2
O001500,Munich,2024-02-15T05:05:00,48.18486795647086,11.603192544002237,48.182468682295706,11.613097125115907,0.781274559737067,0.9655937275768661,0.8531359995373252,3.63,4.09,4.14,4.27,5,3
O001501,Berlin,2024-03-06T05:50:00,52.45475935659692,13.359960866913562,52.44880347190374,13.358214095975697,0.6727595601119282,1.1413041546841254,1.0362918013885078,3.08,3.31,3.97,4.97,5,2
O001502,Berlin,2024-02-15T09:16:00,52.56368062144969,13.485924730875656,52.5926358901428,13.50130344084729,3.3832186313744192,1.5857702492100447,0.5507341044503151,27.38,29.37,8.53,19.52,9,3
O001503,Munich,2024-04-18T01:29:00,48.198141032036794,11.588466989362514,48.19505197446989,11.590952430948303,0.38977043383240667,1.0288104463052994,0.6741581921839892,3.0,3.0,3.62,4.74,1,3
O001504,Berlin,2024-02-11T00:37:00,52.49859012560426,13.477016937138888,52.49664434730106,13.504378178716369,1.8648090915813322,0.838733756224078,1.1517512385312079,4.1,4.2,5.45,3.9,0,6
O001505,Berlin,2024-01-26T13:47:00,52.51404417966119,13.399562025628684,52.4862489922586,13.380396844302565,3.351915590568106,1.070404965757856,1.0543164400307186,8.96,8.23,7.43,8.36,13,4
O001506,Berlin,2024-03-08T04:37:00,52.47235206187755,13.388728175358441,52.4706000267737,13.420357098786647,2.151227605605304,1.2033286414631765,0.8258467247118522,13.0,12.06,6.18,10.32,4,4
O001507,Berlin,2024-01-29T06:05:00,52.460437450127706,13.403322763132957,52.47556221637948,13.392144660711597,1.8443992032460197,1.0043211095183369,0.8123640297557515,4.57,5.21,5.47,6.8,6,0
O001508,Munich,2024-04-22T11:00:00,48.19929650018194,11.531288745859213,48.196516690999964,11.548222120018067,1.2925714382834808,1.103551563141768,0.8654025561669487,5.69,5.44,4.82,5.65,11,0
O001509,Berlin,2024-04-03T21:12:00,52.54386341020817,13.435480157953771,52.53277537100743,13.453154761821123,1.7172766730864795,1.080293371696309,0.9636109123315163,4.92,4.92,5.31,6.24,21,2
O001510,Berlin,2024-03-18T17:04:00,52.483853392732435,13.418420992699863,52.46455098843063,13.451050315398483,3.080728526254721,1.6707783718646851,0.7809698975886442,10.02,10.64,7.23,13.46,17,0
O001511,Berlin,2024-01-07T11:26:00,52.48621090687003,13.402923114661784,52.46878870014711,13.436930045260675,3.0095626203344827,0.6481425959918845,1.0069538496188915,4.09,4.42,6.83,5.1,11,6
O001512,Berlin,2024-03-25T03:56:00,52.569210004612856,13.493840767204357,52.57138979413002,13.533070729041734,2.6623305613376975,0.9136497649937745,0.7335510826473108,13.23,13.29,6.86,7.22,3,0
O001513,Berlin,2024-01-27T11:21:00,52.56964898522958,13.509921960673653,52.5960808282305,13.534812168998771,3.3861845760785183,0.7416385092665767,0.695311588372876,8.9,8.88,7.51,6.83,11,5
O001514,Munich,2024-03-23T15:10:00,48.13807675721577,11.552159142720967,48.13604392237183,11.582735125010364,2.280154475586691,0.9174561441610471,0.655455503686929,6.21,7.11,6.09,10.2,15,5
O001515,Munich,2024-03-12T12:00:00,48.151097691562555,11.572364219957723,48.15489947441621,11.537920046042075,2.5899060853044795,0.9834819349166976,0.9623166306182548,6.84,7.49,6.48,6.21,12,1
O001516,Munich,2024-01-24T13:21:00,48.15013877680049,11.603496196207182,48.12255320209712,11.637271783297932,3.961158045233676,0.951958225799496,1.186202370973821,7.71,7.14,8.11,5.69,13,2
O001517,Munich,2024-01-18T16:45:00,48.110587325557255,11.511085026891864,48.110807979962516,11.537523189186794,1.9630318994269516,1.5911721213049959,1.1569271213899546,8.13,7.51,5.73,8.91,16,3
O001518,Berlin,2024-01-03T00:07:00,52.463453218502615,13.456142182355615,52.49301745677114,13.475083029934183,3.528800846212074,1.4850825183607785,0.9841755555230982,10.82,11.94,7.83,14.17,0,2
O001519,Berlin,2024-01-05T14:19:00,52.48867861987244,13.50282408753868,52.51192773107488,13.495235802607327,2.6357190986783343,1.1927475754346215,1.2369968895200631,5.34,5.19,6.42,4.8,14,4
O001520,Berlin,2024-03-31T07:33:00,52.46858319970259,13.316570409359803,52.47704106346243,13.34179732755909,1.9504173376104053,1.5072580125130937,1.0050269209115164,10.2,11.39,5.91,7.68,7,6
O001521,Munich,2024-04-26T11:23:00,48.19882885893539,11.59128512495891,48.20657231484897,11.592890130973679,0.8692103682836454,1.1865657408184396,1.0620307652203014,3.0,3.0,4.19,5.16,11,4
O001522,Munich,2024-02-27T22:40:00,48.15074743546634,11.609697943001716,48.140955002789894,11.626974655332868,1.6818709653191102,1.0161427453452894,1.4681445223051355,3.0,3.0,5.17,3.76,22,1
O001523,Berlin,2024-04-02T07:39:00,52.48107011415177,13.50245777155889,52.49940172589607,13.473744085280439,2.81682574391508,1.3572645658823568,0.8373854105108995,9.99,10.26,6.89,11.48,7,1
O001524,Munich,2024-02-07T15:20:00,48.1033343697859,11.543741978684627,48.08239226937371,11.569627920872732,3.0197383699518445,0.5520416739267757,0.7113769421644378,6.19,7.13,6.98,4.91,15,2
O001525,Munich,2024-02-17T21:05:00,48.10747578467218,11.486031790261961,48.086868825167855,11.497324040570774,2.4400249645604326,1.3102755442018987,0.8757730402407519,13.32,13.04,6.58,8.73,21,5
O001526,Berlin,2024-04-08T04:31:00,52.535580251560035,13.415325698168495,52.518945738372864,13.443023964017728,2.6329240153262248,1.2956367871278003,0.6532465819983504,12.1,11.4,6.73,11.25,4,0
O001527,Berlin,2024-01-29T23:08:00,52.47292629837514,13.411823016739483,52.45514849587454,13.432878206397042,2.437705302468429,0.7806749911705364,1.1280112162065834,4.24,3.86,6.12,4.98,23,0
O001528,Berlin,2024-01-27T03:50:00,52.54039320725576,13.510468618157487,52.51179586177949,13.513501794173306,3.1864935390853324,0.7154733061571192,1.490787734585078,3.56,3.61,7.0,4.81,3,5
O001529,Berlin,2024-03-10T14:56:00,52.50644961712538,13.361320169533784,52.49923703281405,13.369201215891126,0.963208041095103,1.432795266660316,0.7194141855173778,3.9,3.89,4.35,7.2,14,6
O001530,Berlin,2024-03-19T14:19:00,52.45871330231153,13.353544321437335,52.42988505912935,13.333177168804331,3.490149782484061,0.9802254748681035,0.8628130992100764,8.14,9.38,7.66,10.79,14,1
O001531,Berlin,2024-02-26T08:23:00,52.52996518290309,13.447670177128467,52.51163411674692,13.423674067780757,2.6058952631252676,1.356641593662414,1.2462992670404933,7.67,8.87,6.57,6.97,8,0
O001532,Berlin,2024-03-05T05:29:00,52.46621134679144,13.446002777690888,52.467509638586876,13.418949070592351,1.8383545936643078,0.8763206294078695,1.041376505951358,3.1,3.09,5.36,4.23,5,1
O001533,Berlin,2024-04-05T05:09:00,52.545695738844714,13.48314832141235,52.56648691075735,13.470232946416749,2.4712611115974266,0.9321328311167879,1.1376570216976465,6.52,7.64,6.35,5.15,5,4
O001534,Munich,2024-01-03T11:06:00,48.11760877582692,11.616105658533403,48.12452469790518,11.589252906631664,2.136459364552866,1.0454627590984635,0.7819215602385122,5.87,5.62,5.84,9.07,11,2
O001535,Munich,2024-03-05T05:10:00,48.19284686523952,11.576080146766385,48.20371343515817,11.553981952293201,2.0353385594646056,1.178708441177822,1.3559323774175378,4.24,4.94,5.69,3.91,5,1
O001536,Munich,2024-01-26T21:06:00,48.11363537951108,11.567143262428647,48.10311551218469,11.563728858925504,1.196911268286502,1.04889088992111,1.2077679423964187,3.0,3.0,4.59,4.87,21,4
O001537,Berlin,2024-04-10T18:55:00,52.53445372060416,13.390678070298115,52.52288622381355,13.363002933796558,2.2714185903930453,1.52699257472251,0.7688381835636188,11.19,12.56,6.35,12.03,18,2
O001538,Berlin,2024-03-08T09:40:00,52.56203553328397,13.368316505255242,52.55366309651037,13.366169709113969,0.9422164742693252,1.2962749997471232,0.9034000605027871,3.19,3.66,4.31,5.05,9,4
O001539,Munich,2024-03-27T14:41:00,48.15844414641406,11.509852881162374,48.13387534029101,11.525820597387792,2.9777366602740623,1.1041731385123146,1.3167872881926967,12.34,11.73,7.16,6.02,14,2
O001540,Berlin,2024-03-31T02:16:00,52.568101197147385,13.499228608611428,52.59040133170355,13.483402220880096,2.700423109871626,1.0885124858045614,1.1742707351462034,8.04,7.95,6.64,5.75,2,6
O001541,Munich,2024-01-02T06:52:00,48.17993251672586,11.581558188310103,48.162068169386906,11.596740224789789,2.2832937632210077,0.9715428615109704,0.8328120447666982,11.67,12.31,6.36,5.87,6,1
O001542,Berlin,2024-01-20T14:32:00,52.563880574400734,13.507027546833699,52.54473301669402,13.481839270172856,2.726360602465083,1.0217569811721592,0.7863125028308342,9.27,10.09,6.78,9.26,14,5
O001543,Berlin,2024-03-24T20:59:00,52.494727204580094,13.505036703931944,52.517339587189724,13.496578386714686,2.5787294315067806,0.9568861077280463,1.0503185614523476,8.05,8.18,6.5,5.73,20,6
O001544,Berlin,2024-03-12T09:24:00,52.52085247369347,13.443425273084666,52.49241747089456,13.447323152152592,3.1728147597527974,1.2765430861489562,0.6762033098227754,14.87,14.01,7.51,13.53,9,1
O001545,Munich,2024-02-07T05:50:00,48.13950116700137,11.493336689187565,48.12492018675062,11.529878146564753,3.1595665986080355,0.7977925739908539,0.7938349746561103,9.92,10.8,7.33,6.8,5,2
O001546,Berlin,2024-04-05T19:08:00,52.49936089484981,13.41082361298244,52.51823166762679,13.436366416241802,2.718699869159785,1.0112367836784641,0.9850437406697383,7.13,7.11,6.62,7.27,19,4
O001547,Berlin,2024-02-07T18:50:00,52.470054983382255,13.467107765003316,52.4607492710819,13.437913393507792,2.2320894771196893,1.429199182862528,0.8639556082253641,10.74,10.92,6.22,12.71,18,2
O001548,Berlin,2024-03-20T11:28:00,52.55868155624524,13.388947024773785,52.542506796166634,13.36756127891955,2.3077232691628558,1.4281940592660707,1.0028833125271097,8.19,8.13,6.18,9.05,11,2
O001549,Berlin,2024-03-07T21:35:00,52.52678122075335,13.482488380026705,52.556665495968886,13.509563930920482,3.7940595464185574,0.8666709614084044,1.118621079871548,10.47,11.59,8.13,5.49,21,3
O001550,Munich,2024-02-09T17:33:00,48.140656150342366,11.488777389444094,48.163153149831786,11.493391141820299,2.52485875257313,1.1415393250143095,0.6077497025097864,24.42,23.41,7.2,14.15,17,4
O001551,Berlin,2024-03-17T16:39:00,52.550815139189474,13.3150053716434,52.52551297520869,13.31949897708738,2.829839133000487,1.2901891137682266,0.9365305014585177,14.58,13.49,7.07,8.65,16,6
O001552,Berlin,2024-01-01T12:35:00,52.517835089142146,13.421416930689812,52.51113819182095,13.448982622503298,2.0084847298818946,0.6995222036620965,1.0214372929564832,3.42,3.85,5.6,3.84,12,0
